fingerprint,item_index,brand,title,raw_name,product_name,price,model,prompt_version
92642f898550511f698549c29da5f34bef0a557c23d67fea48da4cceb4f371a5,1,全家,[商品] 全家馬尚煮/馬尚煮可樂果/馬尚煮虎紋蛋,"：馬尚煮買二送二
可樂果35
虎紋蛋49",虎紋蛋,49,gpt-5.6-luna,product-name-v1
92756ab8f2ea27c7427b52a542bc282344d09ee1dc532246e8655cafd0f2d0f6,0,7-11,[商品] Hunter x Sanrio聯名立體公仔鑰匙圈,：Hunter x Sanrio聯名立體公仔鑰匙圈、$199/個,Hunter x Sanrio聯名立體公仔鑰匙圈,199,gpt-5.6-luna,product-name-v1
9281950414e34199a5ec4683e917f1a2488db51cd21b8c69b76b4a01c832f195,0,萊爾富,[商品] 萊爾富 牛雞雙拼蛋白餐,：牛雞雙拼蛋白餐/原價99/友善69,牛雞雙拼蛋白餐,69,codex,product-name-v1
9293782d3c6fb141d93ef1a006694b648c6cb867a6eedec0afe6421116092607,0,7-11,[商品] 7-11 愛文芒果閃電泡芙/慕斯杯 薑糖番茄,"：
(區域型商品請註明 試吃試用品請標示價格0元)

愛文芒果閃電泡芙 55元
愛文芒果慕斯杯 79元
薑糖番茄 59元",愛文芒果閃電泡芙,55,gpt-5.6-luna,product-name-v1
9293782d3c6fb141d93ef1a006694b648c6cb867a6eedec0afe6421116092607,1,7-11,[商品] 7-11 愛文芒果閃電泡芙/慕斯杯 薑糖番茄,"：
(區域型商品請註明 試吃試用品請標示價格0元)

愛文芒果閃電泡芙 55元
愛文芒果慕斯杯 79元
薑糖番茄 59元",愛文芒果慕斯杯,79,gpt-5.6-luna,product-name-v1
9293782d3c6fb141d93ef1a006694b648c6cb867a6eedec0afe6421116092607,2,7-11,[商品] 7-11 愛文芒果閃電泡芙/慕斯杯 薑糖番茄,"：
(區域型商品請註明 試吃試用品請標示價格0元)

愛文芒果閃電泡芙 55元
愛文芒果慕斯杯 79元
薑糖番茄 59元",薑糖番茄,59,gpt-5.6-luna,product-name-v1
92983815c0f088d2934761fe48156dee18b0cd20f50d2c96532f29d0e3faebfd,0,全家,[商品] 全家 MM巧克力 可可戚風蛋糕,"：可可戚風蛋糕/42X.6
        
(區域型商品請註明 試吃試用品請標示價格0元)",MM巧克力可可戚風蛋糕,25,codex,product-name-v1
92b08eef3747d985766653f927bb18f85e7876df1711ddcdc6d8ad0f720ccb0e,0,7-11,[商品] 7-11 玫瑰鹽濃焦糖霜淇淋,"：玫瑰鹽濃焦糖霜淇淋 49 icash Pay買一送一

(區域型商品請註明 試吃試用品請標示價格0元)",玫瑰鹽濃焦糖霜淇淋,49,gpt-5.6-luna,product-name-v1
92dc289cc89c98c55ea115d32a85ad85baa3054cbbab2d1a3e0689ec78f36f16,0,全家,[商品] 全家 蜜桃烏龍調酒/伯爵茶調酒,"：蜜桃烏龍吧啵調酒59元/金色三麥伯爵茶調酒109元
        
(區域型商品請註明 試吃試用品請標示價格0元)",蜜桃烏龍吧啵調酒,59,gpt-5.6-luna,product-name-v1
92dc289cc89c98c55ea115d32a85ad85baa3054cbbab2d1a3e0689ec78f36f16,1,全家,[商品] 全家 蜜桃烏龍調酒/伯爵茶調酒,"：蜜桃烏龍吧啵調酒59元/金色三麥伯爵茶調酒109元
        
(區域型商品請註明 試吃試用品請標示價格0元)",金色三麥伯爵茶調酒,109,gpt-5.6-luna,product-name-v1
92e2eb11eb0e1e3700f880a8c4beaa7d0f38a61243896bd5c117bb47091629bd,0,全家,[商品] 全家 牧場直送4.0牛奶雪糕,"：牧場直送4.0牛奶雪糕 40 隨買跨店取買一送一
        
(區域型商品請註明 試吃試用品請標示價格0元)",牧場直送4.0牛奶雪糕,40,gpt-5.6-luna,product-name-v1
92e9d7081b3f22b5a7b06d90eb52b2a3793ab11284b9fadfd0d70049a6a7d4d5,0,7-11,[商品] 7-11 海鮮焗烤米型麵,"：海鮮焗烤米型麵  109元
        
(區域型商品請註明 試吃試用品請標示價格0元)",海鮮焗烤米型麵,109,codex,product-name-v1
931d9969cdbf61c329e433f04d5560f1e3a421f79010467adbab2d4dbc9f30d2,0,7-11,[商品] 7-11 純喫茶 金萱青茶(無糖),"：

7-11 純喫茶 金萱青茶(無糖)

https://i.mopix.cc/wWyqqQ.jpg



650ML 原價$35 目前特價$29",純喫茶金萱青茶無糖,29,codex,product-name-v1
936062d9a680a5317db48e0ac80cce454196df67bdb87e9afaf4d06a51027fc4,0,全家,[商品] 全家 珍珠奶茶泡芙,"：珍珠奶茶泡芙/45
        
(區域型商品請註明 試吃試用品請標示價格0元)",珍珠奶茶泡芙,45,codex,product-name-v1
938fa6ee5cefef3163ce9eb65acc8e7ad3ad8feb0685b2cc599bc7451a18a331,0,全家,[商品] 全家 海鮮什錦炒麵,"：海鮮什錦炒麵 95元 友善食光67元
        
(區域型商品請註明 試吃試用品請標示價格0元)",海鮮什錦炒麵,67,gpt-5.6-luna,product-name-v1
93bed8a7ef0c048529b32cbb39152d204d5400fe7c7c7e5dfcec46589a21a592,0,全家,[商品] 全家 起司舒芙蕾布丁,：起司舒芙蕾布丁/65元(原價),起司舒芙蕾布丁,65,gpt-5.6-luna,product-name-v1
941a923bd78caa00f2b27ddfbd2bd5368d4ce41634d66422a223cfbe7872dbab,0,全家,[商品] 全家炙烤燒肉拌麵,"：炙燒燒肉拌麵89元+5元送可樂
        
(區域型商品請註明 試吃試用品請標示價格0元)",炙燒燒肉拌麵,89,codex,product-name-v1
943d27bd2cdd08580e85ea373c1f6620118644bf0bfc21e1a6cf448062f892c6,0,全家,[商品] 全家 新之助の豆皮壽司喔,：新之助の豆皮壽司喔 / 45元,新之助の豆皮壽司喔,45,codex,product-name-v1
94510874c31a34ee631955b34ef58778e19807860d2de96dc1437da5ee089087,0,全家,[商品] 全家 杏仁果海鹽焦糖夾心、滿滿泰式雞,"：焦糖夾心$39、泰式雞腿卷$50
(區域型商品請註明 試吃試用品請標示價格0元)",杏仁果海鹽焦糖夾心,39,gpt-5.6-luna,product-name-v1
94510874c31a34ee631955b34ef58778e19807860d2de96dc1437da5ee089087,1,全家,[商品] 全家 杏仁果海鹽焦糖夾心、滿滿泰式雞,"：焦糖夾心$39、泰式雞腿卷$50
(區域型商品請註明 試吃試用品請標示價格0元)",泰式雞腿卷,50,gpt-5.6-luna,product-name-v1
947e7a89cc605f1a363457f1175febbce339f8dfd9d69d72d04b68a247099555,0,全家,[商品] 全家 鮮蝦燴意麵,：鮮蝦燴意麵 / 原價99元；10/30「優惠趣」領79折券後，79元。,鮮蝦燴意麵,79,gpt-5.6-luna,product-name-v1
9487aa9224c9813c56fc48e4f1fbc1ea74b14e3da2d0cbd80a4a3b1aa889d510,0,全家,[商品] 全家 蟹味可樂餅風炸飯糰,：全家 蟹味可樂餅風炸飯糰 42（現在有搭配指定飲品59）,蟹味可樂餅風炸飯糰,42,codex,product-name-v1
948c3b25e19efa11257f5b50090714c67fff420b896bf78a343b2eeda09b13bc,0,全家,[商品] 全家可樂果馬尚煮口味,"：可樂果南洋酸辣冬蔭功口味35元
        
(區域型商品請註明 試吃試用品請標示價格0元)",可樂果南洋酸辣冬蔭功口味,35,gpt-5.6-luna,product-name-v1
948f4c6f74f349c6bb69bc683662bd5dc7e6c671f9ac890cd370009875d9ab45,0,全家,[商品] 全家奇異果x巧克力霜淇淋,：奇異果x巧克力霜淇淋49,奇異果x巧克力霜淇淋,49,gpt-5.6-luna,product-name-v1
949442479ab93cd722a4a66bddcc6c3ba88f3a3630e3fdf646a44ff2ff717de7,0,全家,[商品] 全家 錦霞樓胡椒豬肚排骨湯,：錦霞樓胡椒豬肚排骨湯 / 69元,錦霞樓胡椒豬肚排骨湯,69,gpt-5.6-luna,product-name-v1
94c8ffed18e0b98f34a3969a1a54710344d0eafe1bf2d661530c0436a8e8fc41,0,7-11,[商品] 7-11 炙烤魚排烏龍麵,：炙烤魚排烏龍麵 119 / i珍食 77,炙烤魚排烏龍麵,77,gpt-5.6-luna,product-name-v1
94cffe9f9b993956afb832565e1d0ab86043c1c449f248d54935ecbbe9e5c850,0,7-11,[商品] 711 韓式馬卡龍-可可,"：韓式馬卡龍-可可/49(原價)
        
(區域型商品請註明 試吃試用品請標示價格0元)",韓式馬卡龍可可,49,gpt-5.6-luna,product-name-v1
94d5d86ba249cf0df33587861e7de59ba19721fbcd19666c5bc9ec62851d381b,0,全家,[商品] 全家 東山綜合滷味 、微醉白色沙瓦,"：全家
沙瓦原價$49（酒類三件79折）、滷味原價$49(搭配啤酒下酒菜半價$25)
?(區域型商品請註明 試吃試用品請標示價格0元)",東山綜合滷味,25,gpt-5.6-luna,product-name-v1
94d5d86ba249cf0df33587861e7de59ba19721fbcd19666c5bc9ec62851d381b,1,全家,[商品] 全家 東山綜合滷味 、微醉白色沙瓦,"：全家
沙瓦原價$49（酒類三件79折）、滷味原價$49(搭配啤酒下酒菜半價$25)
?(區域型商品請註明 試吃試用品請標示價格0元)",微醉白色沙瓦,49,gpt-5.6-luna,product-name-v1
94e6ec931bc7ba27a003ecf2f968b39cd834da8d77c858f4c58e16e69baf488a,0,全家,[商品] 全家 發發牧場玫室找茶,"：全家 發發牧場玫室找茶$35
        
(區域型商品請註明 試吃試用品請標示價格0元)",發發牧場玫室找茶,35,gpt-5.6-luna,product-name-v1
95138eb21d27166b1bacb5e2ffc418c1cb42660991ee923ce385fbe5139cb42b,0,萊爾富,[商品] 萊爾富新品楊枝甘露,"：楊枝甘露果C果昔 嚐鮮價$79
(區域型商品請註明 試吃試用品請標示價格0元)",楊枝甘露果C果昔,79,codex,product-name-v1
951da262c53e8c1065265d525e6a6cb8f6583ed581854003980941b691a198dc,0,7-11,[商品] 7-11 雪山晶鑽0糖質啤酒,"：雪山晶鑽0糖質啤酒
        
(區域型商品請註明 試吃試用品請標示價格0元)",雪山晶鑽0糖質啤酒,,gpt-5.6-luna,product-name-v1
952522f26e9f492a9e9a431bd44fb414da5dbe9e951186922dfefee67df66197,0,全家,[商品] 全家 青青乳酪(雞冠)生義大利麵,：青青乳酪生義大利麵/85元(抽到85折 原價99),青青乳酪生義大利麵,85,gpt-5.6-luna,product-name-v1
954df0df6c69ecaf8291df2a96ceecf73e792742eeccd924988ded47facf565b,0,全家,[商品] 全家 奶香派派,"：奶香派派35/友善價25
        
(區域型商品請註明 試吃試用品請標示價格0元)",奶香派派,25,codex,product-name-v1
957141ae8062af53fb0e1be9635aa566ad23b8bca6b71e3d60f9552d34067087,0,全家,[商品] 全家 番茄肉醬義大利麵,"：番茄肉醬義大利麵 /89x.6
        
(區域型商品請註明 試吃試用品請標示價格0元)",番茄肉醬義大利麵,53,gpt-5.6-luna,product-name-v1
958bb458462a7f92f914ae28f27857d425232c087f91bf8309ee6c3e01564c50,0,7-11,[商品] 7-11 培根烤雞白醬焗飯,：培根烤雞白醬焗飯$79,培根烤雞白醬焗飯,79,gpt-5.6-luna,product-name-v1
95a6c281feb2399ec04277ea7497ea9e1109bfe97df6d5715792c56dff220ed9,0,7-11,[商品] 7-11  好時生巧克力半月燒 /慕斯蛋糕杯,"：
好時巧克力慕斯蛋糕杯 / 65元
好時生巧克力半月燒 / 49元",好時巧克力慕斯蛋糕杯,65,gpt-5.6-luna,product-name-v1
95a6c281feb2399ec04277ea7497ea9e1109bfe97df6d5715792c56dff220ed9,1,7-11,[商品] 7-11  好時生巧克力半月燒 /慕斯蛋糕杯,"：
好時巧克力慕斯蛋糕杯 / 65元
好時生巧克力半月燒 / 49元",好時生巧克力半月燒,49,gpt-5.6-luna,product-name-v1
95bb80d0efff36c64f40eb03dc24f26d88280b4fe6c5536a7b485545baf4164e,0,全家,[商品] 全家 鼎泰豐香拌海鮮醬肉絲蛋炒飯,：鼎泰豐香拌海鮮醬肉絲蛋炒飯/95,鼎泰豐香拌海鮮醬肉絲蛋炒飯,95,codex,product-name-v1
95ef345a25e6571e6e7cd02a703f3f657c1d0efcd9ad998ab9a3750d1758e77f,0,全家,[商品] 悟家厚切排骨便當,： 悟家厚切排骨便當,悟家厚切排骨便當,,gpt-5.6-luna,product-name-v1
96526d544a879eee29999ad08bdf69ca8b3b3989c317ddf53ca30820f428537e,0,7-11,[商品] 7-11韓國五味子風味飲料,：韓國五味子風味飲料 $59,韓國五味子風味飲料,59,gpt-5.6-luna,product-name-v1
96822706f5056a8f5d15aae5f6dfa882c8a12b55568f0086f45298d51e8a5b28,0,7-11,[商品] 御選蒲燒鰻 7-11,"：御選蒲燒鰻 59$
        
(區域型商品請註明 試吃試用品請標示價格0元)",御選蒲燒鰻,59,gpt-5.6-luna,product-name-v1
96f568062996fd516fcf5d13d818eb56adee30751021e5948b355fa4cb5b5806,0,7-11,[商品] 7-11 瓜瓜園 紫薯QQ球,"：瓜瓜園 紫薯QQ球 49元
        
(區域型商品請註明 試吃試用品請標示價格0元)",瓜瓜園紫薯QQ球,49,codex,product-name-v1
970da3a338077c5f9ede6b2b8a2b6b736dee9b16835986f7d9c8bb33df4a0aa7,0,7-11,[商品] 7-11 延世大學生乳包抹茶口味,"：
  延世大學生乳包 抹茶口味",延世大學生乳包抹茶口味,,gpt-5.6-luna,product-name-v1
9721a43a5755912b0c878aeb0f809c063233e38641c423a913a56bead0b6c7e8,0,其他,[商品] 日本東京超商商品分享-NewDays篇,日本東京超商商品分享-NewDays篇,,,gpt-5.6-luna,product-name-v1
97378cd4ddecd385c027a626411450ec891b1231e31c5ad82db90cad21462193,0,全家,[商品] 全家 芒果大福,：芒果大福 $42,芒果大福,42,gpt-5.6-luna,product-name-v1
97751eaccdcd3b3bb3e6c8256eb106599f6aca28cc19cb61ceab7a61b2463140,0,全家,[商品] 全家 嘉義崇文白醋涼麵,"：嘉義崇文白醋涼麵/65x.7
        
(區域型商品請註明 試吃試用品請標示價格0元)",嘉義崇文白醋涼麵,,codex,product-name-v1
97b850bb63a9aed39be6ec8921a539e8710fa565ed36176e736d4022c7c2e18b,0,全家,[商品] 全家 巧酥餅乾三明治,：巧酥餅乾三明治/45,巧酥餅乾三明治,45,gpt-5.6-luna,product-name-v1
97babebfe45dd49def365d839a2e37a2e5e6b55c3543e694c5988e4c687e30fa,0,全家,[商品] 全家 焗烤明太子筆尖麵,"：
原價：99元
會員79折：79元
        
(區域型商品請註明 試吃試用品請標示價格0元)",焗烤明太子筆尖麵,79,codex,product-name-v1
97cc5a856fb9d039dedbce09720009d5cb24c4fdd88689ffdbe12c6675d9f3f4,0,OK,[商品] ok便利商店 廣達香肉鬆飯糰,"：廣達香肉鬆飯糰/ 一起結帳不確定價格
        
(區域型商品請註明 試吃試用品請標示價格0元)",廣達香肉鬆飯糰,,codex,product-name-v1
980765228bb84e7ba6673065573c36dce4931963374a997dfbed10c44fe6425c,0,7-11,[商品] 7-11  CAFE!N 咖啡夾心雪糕脆脆,：CAFE!N 咖啡夾心雪糕脆脆/59元,CAFE!N咖啡夾心雪糕脆脆,59,gpt-5.6-luna,product-name-v1
980979101ae0251cce5ae4b9fcfe1528a26932a4df83bcf925752ffae13ca4d6,0,全家,[商品] 全家 杜老爺香菜白巧雪脆雪糕,"： 杜老爺香菜白巧雪脆雪糕  59
        
(區域型商品請註明 試吃試用品請標示價格0元)",杜老爺香菜白巧雪脆雪糕,59,codex,product-name-v1
9814115fcd893b5f1ffcb9be30a20d10d55bd962d1bf1c263d6df4d8cc795def,0,7-11,[商品]  711 有機香菜 （不喜誤入）,"：有機香菜/49元
        
(區域型商品請註明 試吃試用品請標示價格0元)",有機香菜,49,gpt-5.6-luna,product-name-v1
9814e7906e0d92dff2f953f06c90e048833a871803d9713884d995950dfec548,0,7-11,[商品] 7-11 大阪王將餃子、餡餅,：大阪王將肉煎餃子、肉汁餡餅/都是59元,大阪王將肉煎餃子,59,gpt-5.6-luna,product-name-v1
9814e7906e0d92dff2f953f06c90e048833a871803d9713884d995950dfec548,1,7-11,[商品] 7-11 大阪王將餃子、餡餅,：大阪王將肉煎餃子、肉汁餡餅/都是59元,大阪王將肉汁餡餅,59,gpt-5.6-luna,product-name-v1
983f1365fea28b26ad1951dbe7ea6de01f785596b3f914c4c21f35ebe250f50a,0,7-11,[商品] 711 柱侯牛腱飯,：星級饗宴 柱侯牛腱飯 109元,星級饗宴柱侯牛腱飯,109,codex,product-name-v1
9842551b81f7ca140964916a1c7c94ba503f1b957c7311f31b2277f16b7fcde8,0,7-11,[商品] 7-11 新極上御飯糰 蔥鹽生鮭,"：新極上御飯糰 蔥鹽生鮭/55元
        
(區域型商品請註明 試吃試用品請標示價格0元)",新極上御飯糰蔥鹽生鮭,55,gpt-5.6-luna,product-name-v1
984e7784e02c292cd41133d04fc738f9bc7b5a423419a74ff42a1472e08635d0,0,全家,[商品] 全家Tank Boy奇異果/蘋果風味棒棒冰,"：Tank Boy奇異果/蘋果風味棒棒冰
單支59
抽到第二件0元",Tank Boy奇異果/蘋果風味棒棒冰,59,gpt-5.6-luna,product-name-v1
988bc1362be421456479ad7a752059ea47bbf685fb9e1de003d89b5f3bfc7baf,0,全家,[商品] 全家濃蕃茄火腿蛋包飯/現煮茶蘭韻梨山烏,"：濃蕃茄火腿蛋包飯89
蘭韻梨山烏龍嚐鮮價49",濃蕃茄火腿蛋包飯,89,codex,product-name-v1
988bc1362be421456479ad7a752059ea47bbf685fb9e1de003d89b5f3bfc7baf,1,全家,[商品] 全家濃蕃茄火腿蛋包飯/現煮茶蘭韻梨山烏,"：濃蕃茄火腿蛋包飯89
蘭韻梨山烏龍嚐鮮價49",蘭韻梨山烏龍,49,codex,product-name-v1
989a898e942e93440b1e0a09564cb13a3ef38317c485b5d3e06a6c4b1b5d9426,0,7-11,[商品] 7-11 聖酷石鹹花生奶油霜淇淋,"：7-11 聖酷石鹹花生奶油霜淇淋
清明連假I cash pay買一送一
        
(區域型商品請註明 試吃試用品請標示價格0元)",聖酷石鹹花生奶油霜淇淋,,gpt-5.6-luna,product-name-v1
98c00a7afa50ed4749730400c18900e566e657ad84de3039d05ca3191f416f08,0,全家,[商品] 全家 GABA 好眠乳酸飲,：GABA 好眠乳酸飲 $39,GABA 好眠乳酸飲,39,codex,product-name-v1
98cb1ce2c39d39f4da569fc379bccc406029c05ad4df39036edffde473fb8c11,0,全家,[商品] 全家 莓果森林奶茶,：莓果森林奶茶/39$(目前跟其他3款奶茶搭配兩瓶有6折?),莓果森林奶茶,39,codex,product-name-v1
98e068e7c61c129c159a2537b4ec08a7717d411e4b010e4b453a1c3f3fc08ebb,0,全家,[商品] 全家 十品目田園沙拉+盒切文旦,"：
十品目沙拉$65、盒切文旦$59
(區域型商品請註明試吃試用品請標示價格0元)",十品目田園沙拉,65,gpt-5.6-luna,product-name-v1
98e068e7c61c129c159a2537b4ec08a7717d411e4b010e4b453a1c3f3fc08ebb,1,全家,[商品] 全家 十品目田園沙拉+盒切文旦,"：
十品目沙拉$65、盒切文旦$59
(區域型商品請註明試吃試用品請標示價格0元)",盒切文旦,59,gpt-5.6-luna,product-name-v1
98e71069144825af5a7df563c57f04777fef4336436e6f2c46e4b75395e37b7f,0,全家,[商品] 全家 健司X辻利 蜂蜜海鹽抹茶雪糕,"：健司X辻利 蜂蜜海鹽抹茶雪糕 /59元
全家會員 兩件69元（另一個可以選抹茶芝芝茶凍雪糕，我買的門市沒有QQ）
(區域型商品請註明 試吃試用品請標示價格0元)",健司X辻利蜂蜜海鹽抹茶雪糕,35,codex,product-name-v1
98f9b16799751b978b4d7f1d8af9581c894eba8d3cf3368bf6dabb8b0b5632eb,0,全家,[商品] 全家 度小月擔仔炊粉湯,"：度小月擔仔炊粉湯/友善時光56元
        
(區域型商品請註明 試吃試用品請標示價格0元)",度小月擔仔炊粉湯,56,codex,product-name-v1
98faf4405887d5d8dca602b581b4e2524f1a9257c1437130d5b92659d983d7a6,0,7-11,[商品] 7-11 日式雞蛋沙拉三明治,：日式雞蛋沙拉三明治 49元,日式雞蛋沙拉三明治,49,gpt-5.6-luna,product-name-v1
98fe528bac6bbb25b5218a91a9f96c4644093080c4e91336b99294ffd5baa4f5,0,全家,[商品] 全家 咖啡渣盤香,：咖啡渣盤香 220元,咖啡渣盤香,220,gpt-5.6-luna,product-name-v1
991e4bf67be41af0d73c406e75f12afe06f2f08d99e43a1806fa38b335b4b61d,0,7-11,[商品] 小七  5.5超優蛋白豆漿,： 統一陽光無加糖超優蛋白豆漿/30$,統一陽光無加糖超優蛋白豆漿,30,codex,product-name-v1
99216fd8be6ee5aa9d3d624108429ee843eec2514d5e9a14646d2a4af6ce098e,0,全家,[商品] 全家 m&m’s聯名 巧克力蛋糕,：m&m’s聯名 巧克力蛋糕 $35,M&M’S巧克力蛋糕,35,codex,product-name-v1
9951f8770cf731fdc006ca74baeafc2019bc33cf4d4c0bd176e1c50723c5b286,0,7-11,[商品] 7-11 蜂蜜牛奶霜淇淋,"：
蜂蜜牛奶霜淇淋 49元買一送一

https://i.imgur.com/l8fFZ35.jpeg",蜂蜜牛奶霜淇淋,49,gpt-5.6-luna,product-name-v1
99c5e8160a21a54851ab627bd9af5041c23626fee7da5d0f5a90ef8a79ae1b76,0,7-11,[商品] 7-11 帕瑪森乳酪手撕包,：帕瑪森乳酪手撕包$39,帕瑪森乳酪手撕包,39,gpt-5.6-luna,product-name-v1
99cb988eb5f1b32fe039c2a31223e92609ff5e071b187712fa9b4a5bc23b26e6,0,7-11,[商品] 711 臺虎 冬瓜檸檬啤酒,"：臺南400 冬瓜檸檬啤酒/44元
        
(區域型商品請註明 試吃試用品請標示價格0元)",臺南400冬瓜檸檬啤酒,44,gpt-5.6-luna,product-name-v1
99d204c7c8ece8834e9631a82ba4cd0416317568c4339404a475f2286312b02a,0,全家,[商品] 全家義式單品咖啡,：義式單品咖啡-義式拿鐵/90,義式單品咖啡義式拿鐵,90,codex,product-name-v1
99e967e709808c6af5287cd97409d64d3e460cbe25918547be233a4c40f3fbc9,0,7-11,[商品] 7-11 雪淋霜 香檳葡萄霜淇淋,：雪淋霜 香檳葡萄霜淇淋 49元,雪淋霜香檳葡萄霜淇淋,49,gpt-5.6-luna,product-name-v1
99fda1002d6625ea688740243bd529bd4c7a2ea6a8ec265fdd3a01ed95c947f4,0,全家,[商品] 全家 可可雲朵慕斯蛋糕,：可可雲朵慕斯蛋糕 / $49,可可雲朵慕斯蛋糕,49,gpt-5.6-luna,product-name-v1
9a102d423f0e8b8011ced566748946ed6d6db3fead862f7a7d56d876fd3e0adc,0,全家,[商品] 全家 冰心乳酪條,"：冰心乳酪條 原價42，7折30元

(區域型商品請註明 試吃試用品請標示價格0元)",冰心乳酪條,30,gpt-5.6-luna,product-name-v1
9a20467fbdc3f929180b2798e3b744ca1189123453c727f14fce7155f012083b,0,全家,[商品] 全家 大飯糰椒香鮪魚,"：

大飯糰椒香鮪魚/45 元",大飯糰椒香鮪魚,45,gpt-5.6-luna,product-name-v1
9a5c1df4717014c4a45ec58051e6df6d8967785674c51306e79f08721b82e33f,0,全家,[商品] 可口可樂福袋,：可口可樂福袋/299元,可口可樂福袋,299,codex,product-name-v1
9a68c10ed7559e6b36f6a56c1082d7c6de99b9b8a8980b0fd58bab426cddfa2a,0,7-11,[商品] 7-11 北海道霜淇淋風味閃電泡芙,"：北海道霜淇淋風味閃電泡芙/69元

(區域型商品請註明 試吃試用品請標示價格0元)",北海道霜淇淋風味閃電泡芙,69,gpt-5.6-luna,product-name-v1
9a8a3758280ede50bd954c849272ffe86539bed0d81a0f41f3d5892451f41710,0,全家,[商品] 全家 涼拌越式麵沙拉,：涼拌越式麵沙拉/79$,涼拌越式麵沙拉,79,gpt-5.6-luna,product-name-v1
9a8e4dc450914c65ede23972c95ee6d16fb193f8bc7884b745f18c14787569c1,0,萊爾富,[商品] 萊爾富兩款肉超厚的便當,：厚排骨飯/99元，厚豬排飯/99元,厚排骨飯,99,gpt-5.6-luna,product-name-v1
9a8e4dc450914c65ede23972c95ee6d16fb193f8bc7884b745f18c14787569c1,1,萊爾富,[商品] 萊爾富兩款肉超厚的便當,：厚排骨飯/99元，厚豬排飯/99元,厚豬排飯,99,gpt-5.6-luna,product-name-v1
9aab23312a56f847284f2df62f6714c8d01b7bd479d9b431545d34e65fcc5855,0,7-11,[商品] 7-11 天婦羅蕎麥風味湯麵,：天婦羅蕎麥風味湯麵 $109,天婦羅蕎麥風味湯麵,109,codex,product-name-v1
9abe54afb192efad2b613bc183c7286688a6d9fa08512bfe16699df9ce50dd05,0,全家,[商品] 全家 小熊軟糖巧克力,"：Space walkers 小熊造型軟糖夾餡牛奶巧克力
        
(區域型商品請註明 試吃試用品請標示價格0元)",Space walkers小熊造型軟糖夾餡牛奶巧克力,,codex,product-name-v1
9ad3fbbd36bca3ef8f4807139050383c6882d3213ea7cc3685e6725f587ee2ee,0,7-11,[商品] 7-11/七龍珠Z葡萄QQ軟糖開袋送磁鐵,"：七龍珠Z葡萄QQ軟糖 開袋送磁鐵 一包49元
        
(區域型商品請註明 試吃試用品請標示價格0元)",七龍珠Z葡萄QQ軟糖,49,gpt-5.6-luna,product-name-v1
9ae23d676789b54d10bdea66eacde84b62b00c06da3c7e27d11fae1361e73c65,0,全家,[商品] 全家預購商品貨不見,全家預購商品貨不見,,,gpt-5.6-luna,product-name-v1
9ae7a288ffdc0a8468a8b7070a647f124789f18816a4962e6397c4140868cd94,0,全家,[商品] 全家馬年福袋,：全家馬年福袋 249元,馬年福袋,249,codex,product-name-v1
9b0858b3778442e10810105f5216a27c96bef9534e3bbdf6b143cf747c43e418,0,全家,[商品] 全家 無聊派-嚼代爽椒隨手包,"：無聊派-嚼代爽椒隨手包  49  五六日買一送一
        
(區域型商品請註明 試吃試用品請標示價格0元)",無聊派嚼代爽椒隨手包,49,gpt-5.6-luna,product-name-v1
9b103687b6355e3490b5ea1365f07c25404b75225c04931e4a7f7f1ed4e39fcc,0,全家,[商品] 全家 蔥蔥玉子拌麵,"：99元
        
(區域型商品請註明 試吃試用品請標示價格0元)",蔥蔥玉子拌麵,99,codex,product-name-v1
9b305f395594b46a1b56af3634661395c3f3e6a66cbecf627b6b89fd601b1c92,0,全家,[商品] 全家 草莓貓貓塔,：草莓貓貓塔/49元,草莓貓貓塔,49,codex,product-name-v1
9b343cdd62c1ab1b37fdf851cb42504effbfc1eaeedf4b6566cc68cf34729815,0,7-11,[商品] 7-11/全家/萊爾富漢堡排便當對決,：厚漢堡排飯/99元,厚漢堡排飯,99,gpt-5.6-luna,product-name-v1
9b38d96ee4eab8029339f408795e502eba847fbbc0a3c78d6d288c5e01b22663,0,全家,[商品] 全家 檸檬紅茶三明治,：檸檬紅茶三明治/39元,檸檬紅茶三明治,39,codex,product-name-v1
9b42dd5cfa2996776116cd881bdf662eea552ac2d4d17aeeef622ac3a404f31b,0,全家,[商品] 全家 泰式綠咖哩雞飯,：泰式綠咖哩雞飯 $89,泰式綠咖哩雞飯,89,gpt-5.6-luna,product-name-v1
9b4d97c824f85e2cac919b06f08bccfa3c567d8bf5c5c380ff01c73af1c75151,0,7-11,[商品] 椒鹽鹹酥雞 711 VS 全家,：椒鹽鹹酥雞/711_45元、全家_49元,椒鹽鹹酥雞,45,gpt-5.6-luna,product-name-v1
9b7d6713982253ad72342f06fda6a86adc4d2882750e98d548c6c4c7c518748a,0,全家,[商品] 全家 開心果貝殼夾心,：開心果貝殼夾心/ $49,開心果貝殼夾心,49,gpt-5.6-luna,product-name-v1
9b81846df7ef12f7921cf2b6ff5bde684ebb185937e652be43ef5b40b41d0ce6,0,全家,[商品] 全家 美味蟹煲,：美味蟹煲$95,美味蟹煲,95,codex,product-name-v1
9b97960cb2f7bdfc021d6565fd2a6a2bb8b1d3c8366b11c9ecfcb75ca1e78f88,0,7-11,[商品] 7-11 起司火腿小吐司,：起司火腿小吐司 $59,起司火腿小吐司,59,gpt-5.6-luna,product-name-v1
