fingerprint,post_id,brand,product_name,source_indices,rewrite,model,prompt_version
7f430fe099eef69fd964a47338c85e2bb87270c70ec624f359eb05c5cf898dc2,M.1720695419.A.A26,全家,香芋牛奶霜淇淋,2|3,芋頭色偏灰紫，味道不錯且無香精味,gpt-5.6-luna,excerpt-v2-rewrite
7f718ba71dd783abe810fe925f54039c0ab04ae2ce8f8e591b5d2bee60baa7e5,M.1769856476.A.CBC,全家,LOTTE生巧克力派法式濃巧口味,2,法式濃巧很甜膩，吃兩口就膩，不會回購,gpt-5.6-luna,excerpt-v2-rewrite
7f951c043638908d7c91e9eadbbfcdade2a957465991b78e8b1be0e6f7fbf639,M.1728300830.A.097_光泉富維他牛奶,全家,光泉富維他牛奶,8|9,像調味乳，香但偏甜，偶爾想喝甜飲可考慮,gpt-5.6-luna,excerpt-v2-rewrite
7faf6b8fd89bac4891392a9d77256c9d7d8e471f38eb5d956e99c94feebaaf86,M.1746685411.A.282,萊爾富,老楊鹹蛋黃醇心蛋捲,11|19|24,蛋捲餡料扎實，外皮酥脆且鹹蛋黃濃郁,gpt-5.6-luna,excerpt-v2-rewrite
7fc5eb4948a6b569ccaeb41ed3e1d0493e9e0e79272813cbb452faf219dfbde8,M.1733672239.A.1B4,全家,海尼根2024永續里程杯,1|2|3,外盒質感好，杯身有重量且是大尺寸，可作植栽裝飾,gpt-5.6-luna,excerpt-v2-rewrite
7fe440542ffa07110bb4eb5445a683d02f9309fbc6f326764843a268a853ca27,M.1726559772.A.81F,7-11,酷的夢芋泥奶皇丹麥,1|2|3,芋泥奶皇餡少且偏乾，丹麥麵包有油味,gpt-5.6-luna,excerpt-v2-rewrite
800bb066ffdcbed21bb7a9c48b0e1793b55c14ebd903281b4dc58d2fc2efd1ab,M.1733473945.A.FB0_生芋泥香草滿餡麵包,全家,生芋泥香草滿餡麵包,6|7,芋泥有存在感，口感滑順但偏甜,gpt-5.6-luna,excerpt-v2-rewrite
800ee09c1767b705f30ac0e11a0af602030a8d4cf0d925f36877aafee1c3ecac,M.1778297822.A.515,全家,嫩烤香料雞胸排蔬滿盒,7|13|14,香料味較強，肉質脆口，整體好吃,gpt-5.6-luna,excerpt-v2-rewrite
8024a765564e6c2fde9e0fe5c28ccd69bdd5175bb8e4ecde108477069b00978a,M.1765893182.A.5F9,7-11,元進莊薑母鴨,0|1,鴨肉不柴無骨，麻油薑味濃，冬天喝很暖,gpt-5.6-luna,excerpt-v2-rewrite
803360e2480a6e565c5badcfbe4374848bcc6527d5af7bb141bf366c57a28ac8,M.1776860735.A.7C1,全家,醬油生鮭脆卷,1|2|3,魚肉口感軟爛，份量小且性價比偏低,gpt-5.6-luna,excerpt-v2-rewrite
8055d3396dff3247abb3174c57f2207716477607f1612218eacb6e8967d1a33c,M.1726050385.A.BFD,萊爾富,炙烤牛三角飯糰,1|2,牛肉好吃，海鹽白飯配五花肉油脂開胃，飯量足,gpt-5.6-luna,excerpt-v2-rewrite
807a314601dbeeaa8afc15fb25d7911cc9b208033651c1de9891d522973a1517,M.1766386423.A.7B7,全家,和風牛肉咖哩炸飯糰,1|2|3,炸飯糰不軟爛、餡料豐富不膩，適合當早餐,gpt-5.6-luna,excerpt-v2-rewrite
8096d1f83a74990e16366f64730b46f90f0386ac3aff7d10d62394e89bb42b44,M.1734847207.A.7BC_梔香烏龍茶,全家,梔香烏龍茶,6|8|9,花香明顯，無糖茶好喝，折扣可嘗鮮,gpt-5.6-luna,excerpt-v2-rewrite
809d6832413f552f8ba48307738deaa22669eb3089f005a3f05ef530c3e2dc8a,M.1748665462.A.731,7-11,味噌貢丸蛋花湯,1|2|3,蛋花豆腐給得大方，湯頭濃郁重鹹，貢丸僅一顆,gpt-5.6-luna,excerpt-v2-rewrite
80b6d8499d210292c3fa6e3152a1e63f5e71d8904999df804218bf3a1dfe9fad,M.1722335625.A.462,全家,粉紅醬菇菇義大利麵,6|8|10,菇量偏少，調味微辣，麵條口感合喜好,gpt-5.6-luna,excerpt-v2-rewrite
80ba21b002deb70e9027435b33dcbd8d1162c5a5910ad073ae17fb7d413fc722,M.1742525928.A.99C,全家,大飯糰椒香鮪魚,0,海苔與鮪魚都有椒麻感，會回購,gpt-5.6-luna,excerpt-v2-rewrite
80bafaf7362a4ed38f902c5e0c14979100dadde59b76fd2d148324af7bc6ad51,M.1736042138.A.706_滿滿起司燻腸洋芋堡,全家,滿滿起司燻腸洋芋堡,20|21|22,起司多會牽絲，薯塊與德腸份量不足，口味安全,gpt-5.6-luna,excerpt-v2-rewrite
80bfb85edc6bc8375c53ac8a85b2ccc9b7f50b7e12bc1868146a04d6f6cbd7b7,M.1738976716.A.E46,全家,草莓白巧可可,4|6|7,草莓果粒多，甜度適中不膩,gpt-5.6-luna,excerpt-v2-rewrite
80c4c4c80cf95247672437fa04718c3d65c0483f67709a885a4f05665bdbd430,M.1777566232.A.E88,萊爾富,重裝系列椒麻雞飯,0|2,109元小菜量多，醬料酸辣開胃,gpt-5.6-luna,excerpt-v2-rewrite
80cc9826f4a2febad1a7980f24ac2d1f09aa36558c11962c3c1f5de188407c09,M.1757674187.A.2FB,全家,沙嗲雞肉,0|1,調味與肉味詭異，香茅味很化學，吃一口就吐,gpt-5.6-luna,excerpt-v2-rewrite
80cfd2c0b11f5617f92ee9c658814156de9930947487c0b4a3444be6e1bd38cb,M.1767087484.A.305_全家甘梅薯條,7-11,全家甘梅薯條,8|10,偏蕃薯味，CP值較高,gpt-5.6-luna,excerpt-v2-rewrite
8117ba3a38a2604828cfc669ec7002bf0b356f473b03e2927b17496f543c31fb,M.1741591026.A.943,7-11,21plus炙烤香草雞胸條,0|2,加熱有炙烤味不柴，未加熱很柴,gpt-5.6-luna,excerpt-v2-rewrite
81231eabe93374c098b8afef2223d33809d5f8c926f18be6361cb53478fed2e2,M.1744293554.A.407_炙烤燻腸飯糰,7-11,炙烤燻腸飯糰,6|7,飯偏硬，燻腸味似漢堡肉壽司,gpt-5.6-luna,excerpt-v2-rewrite
81365e5abdae19de0a446e640186475f36e503232d96e4fdac8732cfa956de8e,M.1727921555.A.304,7-11,芋泥玫瑰塔,1|3|5,芋泥比例高，口感綿順，搭麻糬協調,gpt-5.6-luna,excerpt-v2-rewrite
81441fa1fa6c31c00aeeb24d6d6f546035a2b8767195d104487865b772263a55,M.1768425280.A.870,7-11,黑胡椒諸若燴飯,4|7,黑胡椒醬不死鹹不過辣，配料偏少,gpt-5.6-luna,excerpt-v2-rewrite
8156b6427ccff4a2d8f394c76b1754b4b86a2fc9f02eb90f02ac79134619dfc4,M.1756268435.A.660,全家,春日部防衛隊的咖哩炒麵,4|5|6,咖哩味足，配雞肉花椰菜；普通不驚艷,gpt-5.6-luna,excerpt-v2-rewrite
815d62ebe7bcf23e33025e446c5d2e3a313983b0e2a753df15f49aa0a467b9bc,M.1738144976.A.900_草莓牛奶煉乳牛奶霜淇淋,7-11,草莓牛奶煉乳牛奶霜淇淋,,,gpt-5.6-luna,excerpt-v2-rewrite
8165743a2039eadf91b5e439b1882015058bd95b235f7888f5f21a51dc4d07e0,M.1723463106.A.30E_厚豬排飯,萊爾富,厚豬排飯,7|8|9,咖哩濃稠清爽，豬排厚實鮮嫩但易泡軟,gpt-5.6-luna,excerpt-v2-rewrite
8168bd3067eab13ccc7a1da2825bc88daf8ae0e1f1fdec99de97b68f5f428774,M.1745975314.A.ADF_巨泡芙,全家,巨泡芙,5|7,泡芙約大三倍且內餡爆滿,gpt-5.6-luna,excerpt-v2-rewrite
8195db6395d7ec083c8d4da3beae374b08a06bd48c793cdc1a7045233bea963e,M.1724477933.A.1EA,7-11,福樂低脂超能蛋白營養牛乳堅果可可,0|1,蛋白質20.6克，口感尚可不甜膩,gpt-5.6-luna,excerpt-v2-rewrite
819c8be1393645ac2315610a145185284b89ad4c4797960c955f76e4aedefa1a,M.1729899765.A.087,7-11,極饗川味酸菜魚燴飯,,,gpt-5.6-luna,excerpt-v2-rewrite
81a0894ccfa1f38a41c363e874be199978b8644df6447a122e2ae29ba3158eda,M.1747568420.A.4CF,全家,番茄莎莎鮪魚冷義大利麵,2|3|5,番茄莎莎濃郁微辣，鮪魚不腥且細麵滑順,gpt-5.6-luna,excerpt-v2-rewrite
81ce6afe265aea29c6ad987e9264d0862200fdc5fb7bc582cf3193d6dfa35d28,M.1725110510.A.A84_海苔肉鬆沙拉麵包,全家,海苔肉鬆沙拉麵包,1|2,肉鬆濕、海苔味淡，沙拉過多吃起來膩,gpt-5.6-luna,excerpt-v2-rewrite
81f81d9cd3f8299da9557dba15dcaeb7a06f4202a97d3c565ab4ab824dcb0c87,M.1765945086.A.596,全家,開心果Fami奶昔,0|2|7,堅果奶香濃郁，開心果味明顯，特價49可嚐鮮,gpt-5.6-luna,excerpt-v2-rewrite
8205196f3bb72c31f40c06f64bb63249ebb7a3875a28f186324e589771881e81,M.1741802037.A.C86,萊爾富,椒房殿麻辣滷牛肚,3,牛肚Q彈帶嚼勁，醬汁入味且花椒香，辣度偏高,gpt-5.6-luna,excerpt-v2-rewrite
82080ed61c7de3531a4fcdc23ccb12eacf48096afe1671b54bf110cb2642af1b,M.1750212914.A.671_牛排館風味奶油餐包,全家,牛排館風味奶油餐包,6|7|8,麵包內餡鹹奶油，加熱更好吃,gpt-5.6-luna,excerpt-v2-rewrite
8221aca2608ee031c229320e8c37603b6a12879667ae6bf02f925dd1384255e5,M.1774440426.A.896,全家,抹茶QQ蛋糕捲,0,麻糬皮QQ、蛋糕體緻密，抹茶生巧好吃,gpt-5.6-luna,excerpt-v2-rewrite
823db53ee61a878f8e4ded1d3c239c41e16100d6cd911da12fa756e0219e7b27,M.1731835025.A.EB2,7-11,香炸豬排歐姆蛋咖哩飯,1|4|7,豬排偏酸像豬片，整體普通不會回購,gpt-5.6-luna,excerpt-v2-rewrite
828459938d8f53ecb139d556844490878c2c4ec72657ad3081816bd883c82001,M.1735978934.A.E8F,7-11,韓式部隊鍋便當,12|17|18,小菜口味不錯，湯底微辣不過鹹,gpt-5.6-luna,excerpt-v2-rewrite
82ae58101b0192407f4fbaf23f1f039f782c0105e30c35d2a109bc46c73db9f4,M.1727504491.A.B0E,7-11,馨苑薑絲鱸魚湯,0|2,湯頭鮮甜帶酒薑味但偏鹹，魚肉四塊無刺,gpt-5.6-luna,excerpt-v2-rewrite
82be370387f6fa789b0aec1b95d648baf9846a8a6d7d25cd55d6c476afd86c22,M.1777608345.A.AB2,7-11,真飽米糕炊粉大雙拼,0|1|3,份量足、炊粉不乾，花生很多,gpt-5.6-luna,excerpt-v2-rewrite
82c7d31b9d102707122182bc5e568cd1ab58e1102b2427c240e2c76694d3a5c5,M.1767376646.A.F79,全家,可口可樂福袋,7|10,保冷袋材質厚實，約可放6罐可樂,gpt-5.6-luna,excerpt-v2-rewrite
82cbaffec545d583bb8243bc900b3071be23db8fdeb2300229fbe04bb581451c,M.1739090932.A.83D_喬亞風味雲朵拿鐵榛果,7-11,喬亞風味雲朵拿鐵榛果,2|3|4,帶摩卡風格，意外順口但不會回購,gpt-5.6-luna,excerpt-v2-rewrite
8300a3b5176c1c34c96ba730fc7e89d058cdb192accd3519a9a7af96be3ab4b1,M.1731237340.A.BC4,7-11,極饗椒鹽大雞排便當,13|16|20,雞排過油且骨頭占比高，不建議購買,gpt-5.6-luna,excerpt-v2-rewrite
8316359b92cffa4547d1ff310e418fe115c9d7fedabc61120c9dce735ff53f3c,M.1735522398.A.33E,全家,famichiki口味洋芋片,1|4,炸雞香料味明顯，適合當伴手禮但體積佔空間,gpt-5.6-luna,excerpt-v2-rewrite
8318043974736867e433da6d9e1069a515aa7dade61f9811976d1cf1da675c17,M.1729053490.A.F2A,全家,夏威夷可娜咖啡,8|10|12,熱飲香氣佳、口感滑順，放冷後口感更厚重,gpt-5.6-luna,excerpt-v2-rewrite
832c81419854f3ab1aa515892f792670d0aa246ae37bcfacb6155a9b8053b333,M.1759133156.A.16E,7-11,OH嚕嚕串糰子,5|6|9,花生粉香，會蓋過糰子味，實際是醬油味,gpt-5.6-luna,excerpt-v2-rewrite
8333b82f8c9bb8c2cc0ca31264d961aad7636d9bdb85a9235b999b784a8cb286,M.1726732651.A.425_炸彈奶酥麵包,全家,炸彈奶酥麵包,2|3,份量適合點心，內餡不甜不膩,gpt-5.6-luna,excerpt-v2-rewrite
83410ac4afbe9965d84fb5d2840b166c65140599d40fe2c93eca400018c7e077,M.1719548484.A.A45,7-11,鮮蝦明太子冷義大利麵,1|2|4,鹹香帶辣、湯汁多，夏天吃很開胃,gpt-5.6-luna,excerpt-v2-rewrite
834d6648bf9a9d0bea932d3e65a877437b990ab886d4ba92dc0ac1f4143ef575,M.1759500227.A.D30,7-11,文旦肉肉青茶,0|1|2,果肉多但酸苦，喝後苦味久留,gpt-5.6-luna,excerpt-v2-rewrite
834f94dcb335124bfa652287a6877ff4af5482e99fe52e53c8eea6bcee7b3253,M.1730176354.A.F57_辣魷魚拌麵,7-11,辣魷魚拌麵,7|8|10,醬汁偏甜辣，帶海鮮韓式風味，整體喜歡,gpt-5.6-luna,excerpt-v2-rewrite
8370d5e5d8ccd0bd48cd4e6ecd385c7ecdb7b766fcd9782bf330c2a668f1c6d3,M.1750146782.A.D00,7-11,和風生鮭繽紛時蔬沙拉,2|3,鮭魚無腥且可不沾醬，但切太小缺少生魚片口感,gpt-5.6-luna,excerpt-v2-rewrite
8374acfd55325852b17884f20498a61b629eddbd5d9888934c3f9fc42ad6609c,M.1725455003.A.A05,7-11,橋村炸雞新極大飯糰,1|2,炸雞冷且麵糊感重，偏甜普通，回購意願低,gpt-5.6-luna,excerpt-v2-rewrite
83b2b82a1bfc1985bc76e4535fc96c952c19dabaa32e1008647196a802a14c85,M.1776688011.A.F8B,7-11,飛燕煉乳炸銀絲卷,4|5|7,煉乳偏甜但好吃，份量約三個小饅頭,gpt-5.6-luna,excerpt-v2-rewrite
83be2915756d0e11a63677344986bb351782f84b4d585b378052d9ac3fe70435,M.1766742798.A.9FC_波的多洋芋片鳳梨酥口味,全家,波的多洋芋片鳳梨酥口味,5|6|8,僅18片，鳳梨酥味越吃越涮嘴,gpt-5.6-luna,excerpt-v2-rewrite
83f394925740518f93109f0b1e2d839332f9e4fb34ea1bfb34af1de06e7ff267,M.1745143792.A.FF8_巧克力蛋糕炒麵,7-11,巧克力蛋糕炒麵,8|9|10,巧克力蛋糕仿炒麵，搭巧克力鮮奶油與白巧克力醬,gpt-5.6-luna,excerpt-v2-rewrite
840b8e3f145194443c8a02127250a13065060ae763ec5f74d7b01a44dffe944e,M.1721734636.A.AB4,全家,雙餡芋泥羅馬包,0|1,芋泥奶油有顆粒，麵包體偏乾硬,gpt-5.6-luna,excerpt-v2-rewrite
84245999b9b054d15bb2d2ceb07a2139dfc19df65697319c7dcda1407c9e78c5,M.1756960950.A.2B0,全家,鳳梨腰果炒飯,3|4|5,鳳梨多像罐頭，整體鹹甜普通且不回購,gpt-5.6-luna,excerpt-v2-rewrite
8428e8d900fdfddc5603ced970a9392fec3860f89096b08f572a2819c5155d86,M.1732098343.A.83A,全家,冰心乳酪條,1|3|4,乳酪濃郁好吃，份量大且CP值高,gpt-5.6-luna,excerpt-v2-rewrite
842e8eeba7f0401f07ade0b336525b39b66f1d00585c6c3e2932dd2ae98c3bdc,M.1770595759.A.004_香草卡士達生甜甜圈,全家,香草卡士達生甜甜圈,5|7|8,口感像傳統甜甜圈，卡士達餡多且不膩,gpt-5.6-luna,excerpt-v2-rewrite
844c9fee45ba625d52b907249b30b4623aa96c5d769795677b9d9a81c111765f,M.1748591169.A.1F7,全家,洪瑞珍花生芝麻麻糬三明治,13|14|18,芝麻味明顯、花生味淡，整體搭配不錯,gpt-5.6-luna,excerpt-v2-rewrite
844fd17b820ec3001958e5e02f056447195f448e687b0c14b67da371a264e339,M.1722246685.A.4D9,全家,香芋午茉滿餡麵包,1|2|5,茶味不明顯，芋頭味約七成；整體普通,gpt-5.6-luna,excerpt-v2-rewrite
8454e7ea7389b774cd5f561be812a7475e1f16a07f12428a7705eb4b423d3380,M.1758375052.A.EA7,7-11,紅心芭樂起司蛋糕,3|5|6,蛋糕濕軟近慕斯，芭樂味淡，吃完偏膩,gpt-5.6-luna,excerpt-v2-rewrite
845fa5f1a23a8bea70a2b8fa8ee393e7bf29449635de95fc09235277d6e40a7c,M.1736221971.A.35D_滿滿起司燻腸洋芋堡,全家,滿滿起司燻腸洋芋堡,2|5,起司牽絲，德腸帶脆但份量偏少,gpt-5.6-luna,excerpt-v2-rewrite
848bc7ad54e02f464671667b254204c2cc203a8eebd5404c1700db7548150314,M.1719820070.A.FF0,全家,西柚椰果蜜香冰茶,12|15|17,果汁清淡，葡萄柚果肉感低，椰果不易卡吸管,gpt-5.6-luna,excerpt-v2-rewrite
84b2c0c8a9c5da245ee61f2357e43e838ee4208bd8024f30fd7c04ece4955517,M.1765455005.A.E23,7-11,橙香雪貝霜淇淋,0|1|3,橘味淡且只有甜味，配醬吃更搭,gpt-5.6-luna,excerpt-v2-rewrite
84c4648bd53410385e49b99e90b8f77059bf8e8648b40e333225016e194d1772,M.1763015796.A.FAE,全家,起司蛋糕&比利時巧克力霜淇淋,1|2,起司味濃郁，但與巧克力混搭味道奇怪,gpt-5.6-luna,excerpt-v2-rewrite
84e674af26f4610823bfd8f276badb69984026d964b6c943d2e30cd7c015c817,M.1720330204.A.D23,7-11,LADEARS檸檬老奶奶蛋糕,7|9|10,酸甜適中，但口感像黏土，需配茶吞嚥,gpt-5.6-luna,excerpt-v2-rewrite
84e790fee21b3a25d9702872e4f9aefd76a925d8d5ecdf82211eb34b9ccad64e,M.1786665833.A.088_sangaria蜂蜜檸檬風味飲料,萊爾富,SANGARIA蜂蜜檸檬風味飲料,4|5,黃檸檬香氣、不太酸，熱量不高但稍甜,gpt-5.6-luna,excerpt-v2-rewrite
84ea43a0dfda3923542d31eca503fb2a12edacac8b21f0ef69100e540f224bea,M.1761050219.A.680_火腿起司蛋三明治,全家,火腿起司蛋三明治,9,相較洪瑞珍，價格味道更值得推,gpt-5.6-luna,excerpt-v2-rewrite
84f083e9f9f4270d02a29abb477c154c6d295dc91bf367337bee1f8277660ef2,M.1757001717.A.81B,全家,肯瓊風味烤雞胸棒,4|7|8,肉質嫩、不太腥，但份量偏小,gpt-5.6-luna,excerpt-v2-rewrite
853b8e6c0692efc4df45973cdf7ce050ac43927567f8ce1ef1eba766dd971e23,M.1741047837.A.26C,7-11,炙燒鹽蔥烤肉飯糰,,,gpt-5.6-luna,excerpt-v2-rewrite
85518ed279529d05bcd22168736bc9c10129ad3a74db96ed95996dbee28f713a,M.1771873049.A.59A,7-11,新台味麻油雞個人鍋,6|7,雞肉不柴、米血過軟；湯頭濃好喝但量少,gpt-5.6-luna,excerpt-v2-rewrite
8568385bc323d8b7a522092d3991381cfe6cd810c6263dc6d2daecd925cbdbd8,M.1779422438.A.930_一度贊蒜味豚骨麵,全家,一度贊蒜味豚骨麵,1|2|3,蒜味足、湯頭濃而不鹹，麵體偏細,gpt-5.6-luna,excerpt-v2-rewrite
857392b435d34160ed88d678b4bd003f36561ff8a5f5418c03a920f85b2036f5,M.1731998911.A.1D7_emina莓果巧克力起司,全家,Emina莓果巧克力起司,10|11,偏甜、不太像起司，但還算不錯,gpt-5.6-luna,excerpt-v2-rewrite
857737bbd90daa2ff107ea47c063d3290f6e2b8f7b6cd92058d529966b5b3f4b,M.1718282969.A.3D6,7-11,芒果雪花冰芒果艾爾啤酒,0|1|4,芒果與啤酒味各半，煉乳感不明顯,gpt-5.6-luna,excerpt-v2-rewrite
857f7cd00e4b785d11a3a0139baf068872f228bec484821c0c2acc2a94fba53e,M.1762514904.A.DD4,全家,牧場直送4.0巧克力牛奶雪糕,0,巧克力牛奶味單純，奶味明顯，不過甜不膩,gpt-5.6-luna,excerpt-v2-rewrite
85933544fe8fe93dc547b3a758c673ae852f4ccf4defa780f5e8428bb8987851,M.1733647770.A.03E,全家,芋頭牛奶霜淇淋,0|2|3,芋頭味濃，口感滑順帶奶香，蒙布朗造型可愛,gpt-5.6-luna,excerpt-v2-rewrite
859a803c32d5c7e7b09e0ffecc3ebcb917e8c9d793ef5211c6555a818d1f6902,M.1748230849.A.A6F,7-11,冰米麻糬伯爵茶拿鐵,3|4|6,伯爵茶味淡，麻糬滑順但配料很少,gpt-5.6-luna,excerpt-v2-rewrite
85b91ede17829219b513371d8d11a4f9d895701dc3b801584320036c592bc37c,M.1739168875.A.6B3,7-11,黃金蝦排堡,1|2|3,蝦排大塊好吃，微波後麵包偏軟,gpt-5.6-luna,excerpt-v2-rewrite
85b9a62f00a32fa540b123e5b15b61d68d86865a877518c8594153096971265e,M.1761733756.A.9EE,全家,生青森蘋果滿餡麵包,4|6|7,蘋果果醬酸甜但太強，茶香不明顯，嘗鮮不回購,gpt-5.6-luna,excerpt-v2-rewrite
85d122e8137a61ca7a7b9d5a18844c3b5dff847657223b9991e6166cf1abd401,M.1732949897.A.C00,全家,蒜辣燻火腿義大利麵,2|6|7,細麵配燻火腿，辣度低且火腿不過鹹,gpt-5.6-luna,excerpt-v2-rewrite
85d1aeaef112ddf0c9ed3bea8a7f885cd01c01c0d9ccce169564eb09e3f1c640,M.1732760691.A.C3F_麵屋武藏武士叉燒拉麵,全家,麵屋武藏武士叉燒拉麵,5|7|9,叉燒有厚度且口感軟，粗麵Q彈，整體好吃但貴,gpt-5.6-luna,excerpt-v2-rewrite
85e8b9a871475fd3ae0764dc61aad022ed893f5e01c976b89360618305a66e5c,M.1743823092.A.AF2_榛果巧克力,全家,榛果巧克力,28|29|30,榛果夾心立體，濃郁度普通但還可以,gpt-5.6-luna,excerpt-v2-rewrite
86009556531abfe0a046df79c60b22234c74fb3f000abb4db2f8527165fb7066,M.1746437402.A.19E_澄c咖啡,7-11,澄C咖啡,4,像高糖檸檬咖啡，人工香料味但尚可接受,gpt-5.6-luna,excerpt-v2-rewrite
860bb6dac7a700adeb70090106fbba2cb85919d8d0d9045075e33471be16d846,M.1750989127.A.A32,7-11,伊藤園oiocha檸檬風味綠茶,0|3|5,味道清淡，檸檬味不明顯，適合嘗鮮,gpt-5.6-luna,excerpt-v2-rewrite
86146a43b7b932a7974c21d6c45177b2fab61d36a7cbbf330552d760a00c4c27,M.1753199204.A.E6A_古早味奶茶,萊爾富,古早味奶茶,5|6,甜度半糖、茶味濃,gpt-5.6-luna,excerpt-v2-rewrite
8614e1b1a255464d247c51c75618b0865b3d200d3a77b3a880f89d935da9a299,M.1720689495.A.923,全家,香芋牛奶霜淇淋,0|2|6,芋頭味自然不假，滑順不膩,gpt-5.6-luna,excerpt-v2-rewrite
861e347d581485dcbe911f3cf741455cc7a6c45ecadb6fa0db553fa5985f0c93,M.1725097697.A.715,萊爾富,厚豬排飯,1|2|3,配菜少，豬排韌且麵衣泡軟，絕不回購,gpt-5.6-luna,excerpt-v2-rewrite
86760756f395d77449c4e7409e05d1dc053016b872ae85b7090bee84acff4f5c,M.1734701058.A.0AB,全家,糖燻野郎三十天熟成牛飯,0|4|9,肥瘦適中不乾，甜醬下飯，搭配福菜口感特別,gpt-5.6-luna,excerpt-v2-rewrite
8678e180692f9c46c874ac3d485a17ff50d1da52d69691f823fc6db2abdb6bef,M.1725977818.A.B33,全家,莓玫雙餡餅乾三明治,14|15|16,餅乾酥脆不碎，奶油內餡輕盈不膩,gpt-5.6-luna,excerpt-v2-rewrite
867a9b7088b1313555d7539e27934a7905f9ad283ce1c5d80ac858a56af09282,M.1722100290.A.CAB_wat威士忌爆爆珠,全家,WAT威士忌爆爆珠,9|11|13,酒味被奶茶蓋過，爆珠口感特別且外膜偏厚,gpt-5.6-luna,excerpt-v2-rewrite
868d4101589aca7add037f2e74cb2ac4a8ff321cc3ac647a43cb3c26ac1bb894,M.1725364310.A.D45_盒切文旦,全家,盒切文旦,3|4|5,文旦酸甜，拌和風醬呈甜鹹酸很搭,gpt-5.6-luna,excerpt-v2-rewrite
869d4dc9ec42f28ec4a5968bf5b267c14db9a11a68300e69be3181d5536975ad,M.1721223331.A.CFE,萊爾富,麻辣滷牛肚,1|2|3,麻辣夠香好吃，牛肚好入口,gpt-5.6-luna,excerpt-v2-rewrite
869fe34a7cbab57c57ef6757726232d734fc92098a3968c76bbea0219723b9d7,M.1747211126.A.90A_懷舊鳳梨冰沙,7-11,懷舊鳳梨冰沙,,,gpt-5.6-luna,excerpt-v2-rewrite
86aa1484f034d9a05bc8f843187e0c3549651e01bb85229f4d2e56f3b2848605,M.1769487388.A.F83,7-11,樂事麻油雞口味,0,初吃偏鹹、麻油味不足，但越吃越好吃,gpt-5.6-luna,excerpt-v2-rewrite
86aacf36f1b26ebbec8ec0ed6a0ab0d5efa3c85ba6778c2bb203e99845a449af,M.1733275663.A.70E,7-11,雙色地瓜起司三明治,0|1|4,整體不乾，地瓜餡多但集中正面，起司存在感低,gpt-5.6-luna,excerpt-v2-rewrite
86c0e2a0753de5b101d48e4732dc9f9662dff2755e7d6c5317be4c926bfc4418,M.1733843301.A.63F,7-11,午後紅茶TEASELECTION皇家特調奶茶,0|6|8,茶味較濃但不算濃厚，喝起來順口,gpt-5.6-luna,excerpt-v2-rewrite
86cb1cb67d41766326aceead4175f54e0599d28493313990adfdcd1534fe5b08,M.1769079260.A.3F8,7-11,開心果奶霜菠蘿,1|3|4,菠蘿皮偏軟，開心果存在感低，特價會再吃,gpt-5.6-luna,excerpt-v2-rewrite
86e07884640e08b1b55e17b3813b188a157ff5d676dea24c980244e31c2a2b5f,M.1731656428.A.1FD,萊爾富,薄多義蛋黃醬厚培根義大利麵,1|2,培根較多塊大，起司味濃勝過兩大超商,gpt-5.6-luna,excerpt-v2-rewrite
86f789984badb37d515a0733f6a3939f829e6957e91b316b4fec4ce4a4da6bee,M.1738656468.A.41C,全家,紅豆牛奶莊園牛奶綜合霜淇淋,0|1,紅豆味明顯但不帶豆味，甜度不高順口,gpt-5.6-luna,excerpt-v2-rewrite
86f98738793101214d7f33dc95b0227138dbafd831cb26a93a93e613f18edd5f,M.1730278715.A.D63,全家,錦霞樓鮮蝦燴意麵,4|7|8,香氣濃，醬汁偏酸，麵條不軟爛,gpt-5.6-luna,excerpt-v2-rewrite
87141dff0fcceaf82aeae2cc2db9995d14bbf9718989d8e79a107d8d3f5c5140,M.1761099676.A.1BA,全家,Fami奶昔炭燒咖啡口味,0|1|2,像冰咖啡牛奶，微苦有脆米香,gpt-5.6-luna,excerpt-v2-rewrite
87300e68ac93f392508db16d769a556c6286c1ce6af5e6b58a1ee7cf9f3390b2,M.1729269905.A.051_杯塞,全家,杯塞,,,gpt-5.6-luna,excerpt-v2-rewrite
87364a9635df51a3d9b692226b9c062a7224fc14b00a2beb01f3fb7f429b9d3f,M.1761069875.A.2F2,7-11,蝦排總匯三明治,1|3,蝦排甜Q彈，整體好吃,gpt-5.6-luna,excerpt-v2-rewrite
8741373e023f1b1e39ac5ee91d7071171eec44765047497f7a78c980f24a24df,M.1756621614.A.ED7,7-11,紅油口水雞冷麵,1|2|3,醬汁帶香微麻，基本不辣；雞肉不少,gpt-5.6-luna,excerpt-v2-rewrite
8750842d970772a24c5df9283e4766f623b0a6a08c81fca82a15d6ce2c257d22,M.1770611770.A.3B9,7-11,乖乖奶油椰子霜淇淋,0|1,還原度高，像綠色乖乖且微甜,gpt-5.6-luna,excerpt-v2-rewrite
875df36829108d1d2fca26826f345a804d34f776ec293268a56b50633755e3d1,M.1750303379.A.85B_蘋果玫瑰乳酪麵包,全家,蘋果玫瑰乳酪麵包,4|5|7,乳酪醬帶蘋果酸甜，偏甜且太小顆,gpt-5.6-luna,excerpt-v2-rewrite
